                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 3.8888,                0.98245,                0.78002,                 3.9033,                0.99199,                0.77255,                0.72861,                0.33745,                0.36084,                0.17429,                 3.2464,                0.79022,                0.77634,                 3.3206,                0.83628,                0.76955,               0.000738,               0.000738,               0.000738
                     89,                  3.869,                0.96826,                0.77193,                 3.9039,                0.98246,                0.76793,                0.72847,                0.33745,                0.36101,                0.17442,                 3.2414,                 0.7883,                0.77615,                 3.3164,                0.83562,                0.76933,             0.00073249,             0.00073249,             0.00073249
                     90,                 3.8118,                0.95488,                 0.7762,                  3.851,                0.96788,                0.77011,                0.72862,                0.33745,                0.36114,                 0.1751,                 3.2376,                0.78665,                0.77587,                 3.3133,                0.83491,                0.76914,             0.00072695,             0.00072695,             0.00072695
                     91,                 3.8069,                0.95857,                0.77869,                 3.8395,                0.97473,                0.77122,                0.72615,                0.33827,                0.36133,                0.17491,                  3.234,                0.78452,                0.77566,                 3.3111,                0.83407,                  0.769,             0.00072137,             0.00072137,             0.00072137
                     92,                 3.8254,                0.95035,                0.78308,                  3.868,                0.95891,                0.77503,                0.72619,                0.33834,                0.36199,                0.17521,                 3.2293,                0.78282,                 0.7755,                 3.3095,                0.83372,                0.76884,             0.00071576,             0.00071576,             0.00071576
                     93,                  3.817,                0.96091,                0.77699,                 3.8417,                 0.9778,                0.76893,                0.72262,                0.33771,                0.36216,                0.17601,                 3.2288,                 0.7816,                0.77554,                 3.3107,                  0.834,                0.76873,             0.00071012,             0.00071012,             0.00071012
                     94,                 3.8219,                0.93779,                0.77334,                  3.852,                0.94737,                0.76971,                0.71637,                0.33951,                0.36199,                0.17601,                  3.229,                0.77991,                0.77563,                 3.3095,                0.83363,                0.76865,             0.00070444,             0.00070444,             0.00070444
                     95,                 3.8153,                0.96202,                0.78081,                 3.8373,                0.97561,                0.77093,                0.71726,                0.33951,                0.36248,                0.17669,                 3.2256,                0.77819,                0.77561,                 3.3081,                0.83289,                0.76859,             0.00069873,             0.00069873,             0.00069873
                     96,                 3.7934,                0.94449,                0.77443,                  3.842,                 0.9608,                0.76895,                0.71925,                0.33951,                0.36285,                0.17702,                 3.2219,                0.77588,                0.77551,                 3.3064,                0.83153,                0.76851,             0.00069299,             0.00069299,             0.00069299
                     97,                  3.771,                0.95014,                0.77519,                 3.8232,                0.96897,                0.76937,                0.71902,                0.33951,                0.36347,                 0.1777,                 3.2212,                0.77377,                0.77547,                 3.3066,                 0.8309,                0.76843,             0.00068722,             0.00068722,             0.00068722
                     98,                 3.7779,                 0.9461,                 0.7793,                 3.8053,                0.96084,                   0.77,                0.70511,                0.33951,                0.36531,                  0.178,                 3.2203,                0.77143,                0.77553,                 3.3056,                0.82982,                0.76842,             0.00068142,             0.00068142,             0.00068142
                     99,                 3.7936,                0.93552,                0.77648,                 3.8228,                0.94887,                0.76916,                0.70593,                0.33745,                0.36743,                0.17921,                 3.2174,                0.76965,                0.77558,                 3.3023,                0.82888,                 0.7684,              0.0006756,              0.0006756,              0.0006756
                    100,                 3.7717,                  0.946,                0.77083,                 3.8045,                0.95783,                0.76628,                0.69981,                0.33745,                0.36772,                0.17989,                 3.2149,                0.76826,                0.77559,                  3.299,                0.82826,                0.76831,             0.00066975,             0.00066975,             0.00066975
                    101,                  3.778,                0.93474,                0.78142,                 3.8132,                0.94712,                0.77241,                0.70293,                0.33745,                0.36897,                0.18104,                 3.2109,                0.76686,                0.77564,                 3.2937,                0.82735,                0.76823,             0.00066387,             0.00066387,             0.00066387
                    102,                 3.7791,                0.92405,                0.77322,                 3.8159,                0.93716,                0.76817,                0.70547,                0.33745,                0.36899,                0.18132,                 3.2077,                0.76555,                0.77568,                 3.2918,                0.82602,                0.76819,             0.00065796,             0.00065796,             0.00065796
                    103,                 3.8199,                0.93814,                0.77663,                 3.8562,                0.94746,                0.76839,                0.70043,                0.33745,                0.36832,                0.18103,                  3.204,                 0.7645,                0.77562,                 3.2904,                0.82527,                0.76816,             0.00065204,             0.00065204,             0.00065204
                    104,                 3.6965,                0.90837,                0.76974,                 3.7408,                0.92937,                0.76371,                0.69776,                0.33745,                 0.3673,                 0.1812,                 3.1974,                0.76365,                 0.7755,                 3.2849,                0.82461,                0.76805,             0.00064608,             0.00064608,             0.00064608
