                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                  1.841,                0.88794,                0.77597,                 1.9044,                0.94265,                0.76764,                0.72667,                0.33951,                0.37099,                0.18091,                 1.6252,                0.81385,                0.77207,                  1.664,                 0.8339,                0.76781,              0.0006634,              0.0006634,              0.0006634
                     88,                 1.8583,                0.89707,                0.78058,                 1.9178,                 0.9628,                0.76734,                0.73286,                0.33951,                0.37436,                0.18159,                 1.6231,                0.81326,                0.77212,                 1.6609,                0.83291,                0.76782,             0.00065944,             0.00065944,             0.00065944
                     89,                 1.8644,                0.88886,                 0.7717,                 1.9205,                0.94994,                0.76422,                0.73337,                0.33957,                0.37249,                0.18152,                 1.6214,                0.81279,                0.77206,                 1.6593,                0.83207,                0.76778,             0.00065548,             0.00065548,             0.00065548
                     90,                 1.8199,                0.87178,                0.77617,                 1.8834,                0.93978,                0.76615,                0.73324,                0.34156,                0.37457,                 0.1821,                 1.6199,                0.81193,                0.77203,                  1.657,                0.83166,                0.76769,             0.00065152,             0.00065152,             0.00065152
                     91,                 1.8339,                0.88179,                0.77843,                 1.8889,                0.93996,                0.76724,                0.73393,                0.34156,                0.37444,                0.18242,                 1.6185,                0.81166,                0.77197,                 1.6547,                0.83086,                0.76757,             0.00064756,             0.00064756,             0.00064756
                     92,                 1.8238,                0.87189,                0.78401,                 1.8754,                0.93531,                0.77103,                0.73999,                0.34156,                0.37522,                0.18315,                 1.6177,                0.81057,                0.77198,                 1.6534,                 0.8295,                0.76744,              0.0006436,              0.0006436,              0.0006436
                     93,                 1.8275,                0.89071,                0.77635,                 1.8814,                0.95634,                0.76479,                0.74046,                0.34156,                0.37536,                0.18345,                  1.616,                0.80946,                0.77195,                 1.6519,                0.82853,                0.76731,             0.00063964,             0.00063964,             0.00063964
                     94,                 1.8337,                0.86251,                 0.7735,                 1.8883,                0.93136,                 0.7653,                0.74274,                0.33951,                0.37417,                0.18383,                  1.613,                0.80817,                0.77186,                 1.6507,                0.82758,                0.76723,             0.00063568,             0.00063568,             0.00063568
                     95,                 1.8233,                0.87991,                0.77754,                  1.886,                0.95066,                0.76584,                0.74599,                0.33841,                0.37458,                0.18364,                 1.6103,                0.80679,                0.77183,                 1.6492,                0.82664,                0.76719,             0.00063172,             0.00063172,             0.00063172
                     96,                  1.825,                0.86307,                 0.7717,                 1.8832,                0.91753,                0.76448,                0.74051,                0.33745,                0.37488,                0.18465,                 1.6076,                0.80568,                0.77175,                 1.6461,                0.82575,                0.76706,             0.00062776,             0.00062776,             0.00062776
