                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 2.4412,                 1.2036,                 0.8086,                 2.3485,                 1.1608,                0.82539,                0.72907,                0.29012,                0.32001,                0.13993,                 1.9031,                0.97084,                 0.7924,                 1.7021,                0.97256,                0.82313,               0.008218,               0.008218,               0.008218
                     48,                  2.433,                 1.2233,                0.81588,                 2.3618,                 1.1877,                0.82651,                0.71568,                0.29012,                0.31908,                0.14251,                 1.8954,                0.96387,                0.79173,                 1.6929,                0.97287,                  0.822,              0.0081784,              0.0081784,              0.0081784
                     49,                 2.4221,                 1.2066,                0.81513,                 2.3458,                 1.1718,                0.82599,                0.72311,                 0.2963,                0.32479,                0.14357,                 1.8854,                0.95557,                0.79208,                 1.6758,                0.96719,                0.82165,              0.0081388,              0.0081388,              0.0081388
                     50,                  2.442,                 1.2319,                0.81158,                 2.3439,                 1.1888,                0.82384,                0.71936,                0.29218,                0.32764,                0.14447,                 1.8773,                0.95601,                0.79165,                 1.6622,                0.96623,                0.82147,              0.0080992,              0.0080992,              0.0080992
                     51,                 2.4003,                 1.2147,                0.81326,                 2.3266,                 1.1636,                0.82904,                0.73411,                0.29218,                0.32584,                0.14443,                 1.8655,                0.94872,                0.79148,                 1.6486,                0.95872,                0.82123,              0.0080596,              0.0080596,              0.0080596
                     52,                 2.4139,                 1.2143,                0.80825,                 2.3353,                 1.1822,                0.82311,                 0.7236,                0.29218,                0.33129,                 0.1459,                 1.8505,                0.95094,                0.79116,                 1.6345,                0.95957,                0.82057,                0.00802,                0.00802,                0.00802
                     53,                 2.3752,                 1.1792,                0.80512,                 2.2927,                 1.1501,                0.82179,                0.71311,                0.29218,                0.32958,                0.14627,                 1.8434,                0.95381,                 0.7909,                 1.6219,                0.95656,                0.82026,              0.0079804,              0.0079804,              0.0079804
                     54,                 2.3777,                 1.1817,                0.82088,                 2.3003,                 1.1475,                0.82702,                0.70101,                0.29427,                0.32809,                0.14891,                 1.8357,                0.95285,                 0.7906,                 1.6155,                0.95566,                0.82005,              0.0079408,              0.0079408,              0.0079408
                     55,                 2.3767,                 1.1828,                 0.8097,                 2.3084,                 1.1421,                0.82553,                0.70527,                 0.2963,                0.33267,                0.14915,                 1.8317,                0.95349,                0.79051,                 1.6064,                0.95591,                0.81975,              0.0079012,              0.0079012,              0.0079012
                     56,                  2.359,                 1.1672,                0.80424,                 2.2863,                 1.1341,                0.81852,                0.69915,                0.29835,                 0.3317,                 0.1499,                 1.8201,                0.95186,                0.79007,                 1.5932,                0.95247,                0.81931,              0.0078616,              0.0078616,              0.0078616
