                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 2.2772,                 1.0811,                0.80686,                 2.2011,                 1.0516,                0.81945,                0.68346,                0.30247,                0.33713,                0.15646,                 1.7172,                0.88161,                0.78546,                 1.5406,                0.86713,                0.81705,              0.0081388,              0.0081388,              0.0081388
                     50,                 2.3022,                 1.1082,                0.80313,                 2.2047,                 1.0635,                0.81791,                0.69937,                0.29218,                0.33694,                0.15824,                 1.7021,                0.87912,                0.78452,                 1.5277,                0.86554,                 0.8166,              0.0080992,              0.0080992,              0.0080992
                     51,                 2.2601,                 1.0801,                0.80687,                  2.174,                 1.0353,                 0.8216,                 0.6946,                0.29218,                0.33833,                0.15755,                 1.6907,                0.87904,                0.78502,                 1.5266,                0.86732,                0.81712,              0.0080596,              0.0080596,              0.0080596
                     52,                 2.2786,                 1.1019,                0.80091,                 2.1908,                 1.0631,                0.81617,                0.69474,                0.29502,                0.33982,                 0.1593,                 1.6738,                 0.8792,                0.78458,                 1.5177,                0.86844,                0.81716,                0.00802,                0.00802,                0.00802
                     53,                 2.2342,                 1.0606,                0.79711,                 2.1542,                 1.0348,                0.81469,                0.70396,                0.30335,                0.34327,                0.16216,                  1.671,                0.87812,                0.78465,                 1.5187,                0.87114,                0.81764,              0.0079804,              0.0079804,              0.0079804
                     54,                 2.2479,                 1.0791,                0.81352,                 2.1857,                 1.0443,                0.82246,                0.70969,                0.30864,                0.34444,                0.16138,                 1.6689,                0.87917,                0.78508,                 1.5226,                0.87317,                0.81767,              0.0079408,              0.0079408,              0.0079408
                     55,                 2.2551,                 1.0781,                0.80322,                 2.1831,                 1.0365,                0.81795,                0.71828,                0.31687,                0.34893,                0.16296,                 1.6677,                0.88001,                0.78496,                 1.5208,                0.87204,                0.81761,              0.0079012,              0.0079012,              0.0079012
                     56,                 2.2166,                 1.0628,                0.79676,                 2.1616,                 1.0315,                0.81264,                0.71938,                0.31687,                0.35174,                0.16557,                 1.6499,                0.87313,                0.78435,                 1.5009,                0.86907,                0.81719,              0.0078616,              0.0078616,              0.0078616
                     57,                 2.2394,                 1.0703,                0.79752,                 2.1668,                 1.0255,                0.81382,                0.70974,                0.31696,                 0.3537,                0.16677,                 1.6434,                0.87104,                0.78426,                 1.4955,                0.85866,                0.81751,               0.007822,               0.007822,               0.007822
                     58,                 2.2182,                 1.0578,                0.79985,                 2.1515,                 1.0127,                0.81751,                0.71241,                0.32112,                0.35296,                0.16868,                 1.6393,                0.86642,                0.78442,                 1.4939,                0.85735,                0.81763,              0.0077824,              0.0077824,              0.0077824
                     59,                 2.1874,                 1.0241,                0.79763,                  2.127,                0.98283,                0.81388,                0.72694,                0.32319,                0.35596,                0.16907,                 1.6394,                0.86316,                0.78423,                 1.4945,                  0.855,                0.81755,              0.0077428,              0.0077428,              0.0077428
                     60,                 2.1897,                 1.0554,                0.80058,                 2.1265,                 1.0247,                0.81484,                0.73139,                0.31934,                 0.3566,                0.16909,                 1.6389,                0.85859,                0.78398,                 1.4993,                0.85149,                 0.8176,              0.0077032,              0.0077032,              0.0077032
                     61,                 2.1634,                 1.0367,                0.78814,                 2.1016,                   1.01,                0.80683,                0.73089,                0.31481,                0.35619,                0.16869,                 1.6359,                0.85277,                0.78369,                 1.5017,                0.84532,                0.81761,              0.0076636,              0.0076636,              0.0076636
                     62,                 2.1763,                 1.0289,                0.79911,                 2.1167,                 0.9945,                0.81408,                0.72426,                0.31893,                0.35562,                0.16899,                 1.6302,                0.84925,                0.78319,                 1.5002,                0.83918,                0.81742,               0.007624,               0.007624,               0.007624
                     63,                  2.174,                 1.0314,                0.79927,                 2.1022,                0.99704,                0.81641,                0.72753,                0.31893,                0.35539,                0.16901,                 1.6257,                 0.8455,                0.78268,                 1.4981,                0.83356,                0.81714,              0.0075844,              0.0075844,              0.0075844
                     64,                 2.1792,                 1.0425,                0.79305,                 2.1183,                 1.0163,                0.80873,                0.73598,                0.31687,                0.35573,                0.16989,                 1.6224,                0.84201,                0.78235,                 1.4947,                0.82949,                0.81682,              0.0075448,              0.0075448,              0.0075448
                     65,                 2.1601,                 1.0265,                0.79749,                 2.0966,                 0.9887,                0.81406,                0.73036,                0.31768,                0.35221,                0.16944,                 1.6205,                0.83843,                0.78225,                 1.4959,                0.82555,                0.81675,              0.0075052,              0.0075052,              0.0075052
                     66,                 2.1292,                 1.0088,                 0.7984,                 2.0926,                0.99047,                0.81365,                0.72912,                0.31569,                0.35494,                0.17016,                 1.6165,                0.83488,                0.78205,                 1.4959,                0.82183,                0.81665,              0.0074656,              0.0074656,              0.0074656
                     67,                 2.1462,                 1.0105,                0.79699,                 2.0957,                0.98084,                0.81358,                0.73787,                0.32099,                0.36003,                0.17083,                 1.6147,                0.83278,                0.78185,                 1.4933,                0.81978,                0.81653,               0.007426,               0.007426,               0.007426
                     68,                 2.1455,                 1.0383,                0.80028,                 2.1022,                 1.0122,                0.81508,                0.73095,                0.31481,                0.36028,                0.17063,                 1.6096,                0.83147,                0.78166,                  1.492,                0.81673,                0.81638,              0.0073864,              0.0073864,              0.0073864
                     69,                 2.1615,                 1.0165,                0.80321,                 2.1131,                0.98772,                0.81699,                 0.7309,                0.31297,                0.36078,                0.17136,                 1.6084,                0.82944,                0.78146,                 1.4902,                0.81278,                 0.8162,              0.0073468,              0.0073468,              0.0073468
