                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 3.9454,                0.98039,                0.79067,                 3.9534,                0.99674,                0.78465,                0.69278,                 0.3712,                0.37956,                0.17568,                 3.4084,                0.88933,                0.77685,                 3.4346,                0.85931,                0.77551,             0.00082052,             0.00082052,             0.00082052
                     73,                 3.9192,                0.97032,                 0.7909,                 3.9649,                0.98332,                0.78691,                0.69951,                0.37037,                0.38029,                0.17622,                 3.3961,                0.88931,                 0.7766,                 3.4255,                0.85845,                0.77538,             0.00081571,             0.00081571,             0.00081571
                     74,                 3.9027,                0.97422,                0.78207,                 3.9229,                0.97741,                0.77734,                0.69956,                0.36892,                0.38139,                0.17653,                 3.3881,                0.88792,                0.77648,                 3.4195,                0.85762,                0.77528,             0.00081084,             0.00081084,             0.00081084
                     75,                 3.8443,                 0.9551,                 0.7886,                 3.8728,                0.97079,                0.78201,                0.70058,                0.36626,                0.38172,                0.17707,                 3.3829,                0.88714,                0.77637,                 3.4141,                0.85631,                0.77521,             0.00080593,             0.00080593,             0.00080593
                     76,                 3.8639,                0.95545,                0.78475,                 3.8941,                0.97134,                0.78032,                0.69654,                 0.3642,                0.38007,                0.17838,                  3.375,                0.88588,                0.77623,                 3.4095,                0.85552,                0.77511,             0.00080096,             0.00080096,             0.00080096
                     77,                 3.8155,                0.93162,                0.78417,                 3.8378,                0.94726,                0.77819,                0.69534,                0.36214,                0.38023,                0.17924,                 3.3668,                0.88396,                0.77613,                 3.4021,                0.85274,                0.77497,             0.00079595,             0.00079595,             0.00079595
                     78,                 3.7775,                0.93289,                0.78212,                 3.8179,                0.94355,                0.77959,                0.69916,                0.36008,                0.37911,                0.18019,                 3.3622,                0.88301,                 0.7759,                 3.3986,                0.84924,                0.77516,              0.0007909,              0.0007909,              0.0007909
                     79,                 3.7831,                0.92751,                0.77554,                 3.8311,                0.94348,                0.77422,                0.69368,                0.36008,                0.37922,                 0.1804,                 3.3553,                0.88033,                0.77568,                 3.3962,                0.84648,                0.77502,              0.0007858,              0.0007858,              0.0007858
                     80,                 3.8319,                0.94672,                0.78884,                 3.8384,                0.96376,                0.78131,                0.69503,                0.36108,                0.37956,                0.18049,                 3.3479,                0.87681,                 0.7755,                 3.3903,                0.84392,                0.77452,             0.00078065,             0.00078065,             0.00078065
                     81,                  3.779,                0.93494,                0.78434,                 3.8218,                0.94549,                0.77977,                0.69219,                0.36091,                0.37981,                0.18057,                 3.3423,                0.87331,                0.77547,                 3.3869,                0.84091,                0.77444,             0.00077547,             0.00077547,             0.00077547
