                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 4.4887,                 1.1779,                0.80412,                 4.4844,                 1.1959,                0.79848,                0.68214,                0.34002,                0.35918,                0.15013,                 3.7548,                0.94775,                0.78725,                  3.766,                0.96283,                0.78742,              0.0009555,              0.0009555,              0.0009555
                     37,                 4.4083,                 1.1437,                0.79617,                 4.3996,                 1.1591,                0.79251,                0.62806,                0.31965,                0.34445,                0.14921,                 3.7061,                0.93078,                0.78675,                 3.6884,                0.92962,                0.78518,             0.00095289,             0.00095289,             0.00095289
                     38,                 4.4546,                 1.1819,                0.79485,                 4.4393,                  1.201,                0.78938,                0.64598,                0.32716,                0.34566,                0.14858,                 3.6385,                 0.9155,                0.78584,                 3.6763,                0.91769,                0.78428,             0.00095021,             0.00095021,             0.00095021
                     39,                 4.4226,                 1.1536,                 0.7926,                 4.4068,                 1.1639,                0.78904,                0.66508,                0.33128,                0.34753,                0.15013,                 3.7423,                0.92523,                0.78591,                 3.7435,                0.94695,                0.78285,             0.00094745,             0.00094745,             0.00094745
                     40,                 4.4161,                 1.1338,                0.79883,                 4.4124,                 1.1483,                0.79297,                0.65788,                0.34027,                0.35463,                0.15158,                 3.6038,                0.90918,                 0.7834,                 3.6339,                0.92694,                0.78305,             0.00094463,             0.00094463,             0.00094463
                     41,                 4.3499,                 1.1464,                 0.8006,                 4.3853,                 1.1631,                0.79481,                 0.6734,                0.33128,                0.35358,                0.15185,                 3.6465,                0.90175,                0.78389,                 3.6287,                0.90071,                0.78289,             0.00094173,             0.00094173,             0.00094173
                     42,                 4.3041,                 1.1132,                0.79234,                 4.3364,                 1.1597,                0.78636,                 0.6589,                0.32592,                0.34328,                0.14869,                 3.6357,                0.88704,                0.78389,                 3.6353,                0.90295,                0.78357,             0.00093877,             0.00093877,             0.00093877
                     43,                 4.3188,                  1.131,                0.79486,                 4.3496,                 1.1728,                0.78774,                0.65788,                0.32099,                0.34058,                0.14794,                 3.5931,                 0.8882,                0.78339,                  3.613,                0.90119,                0.78382,             0.00093574,             0.00093574,             0.00093574
                     44,                 4.3021,                 1.1092,                0.79322,                 4.3626,                 1.1634,                0.78555,                0.67918,                0.32716,                0.34485,                 0.1494,                 3.5219,                0.87927,                0.78425,                 3.5455,                0.89942,                0.78611,             0.00093264,             0.00093264,             0.00093264
                     45,                  4.242,                 1.0984,                 0.7858,                 4.3084,                 1.1512,                0.77851,                0.67548,                0.32716,                0.34354,                0.14981,                 3.4915,                0.86537,                0.78276,                 3.5335,                0.89553,                0.78346,             0.00092948,             0.00092948,             0.00092948
                     46,                 4.2335,                 1.0963,                0.79486,                 4.2939,                 1.1584,                0.78525,                0.67792,                0.33539,                0.35101,                0.15241,                 3.4392,                0.87347,                0.77994,                 3.5186,                0.90179,                0.77965,             0.00092624,             0.00092624,             0.00092624
                     47,                 4.2464,                 1.0721,                0.78836,                 4.3052,                 1.1306,                0.78185,                0.67345,                0.33951,                0.35513,                0.15454,                 3.4166,                0.86906,                0.77873,                 3.5044,                0.89974,                0.77858,             0.00092294,             0.00092294,             0.00092294
                     48,                 4.2062,                 1.0895,                0.79187,                 4.2722,                 1.1364,                0.78472,                0.67782,                0.33539,                0.35709,                0.15851,                 3.4091,                0.86735,                0.77802,                 3.4882,                 0.8905,                0.77734,             0.00091958,             0.00091958,             0.00091958
                     49,                 4.2009,                 1.0766,                0.79252,                 4.2498,                 1.1268,                0.78379,                0.69256,                0.33836,                0.36531,                0.16029,                 3.4088,                0.86646,                0.77731,                 3.4689,                0.88595,                0.77631,             0.00091614,             0.00091614,             0.00091614
                     50,                  4.216,                 1.0854,                0.78977,                 4.2724,                 1.1426,                0.78079,                0.68853,                0.34156,                0.36772,                0.16226,                 3.3814,                0.87428,                0.77689,                 3.4386,                0.89331,                0.77538,             0.00091265,             0.00091265,             0.00091265
                     51,                 4.1485,                 1.0703,                0.79405,                 4.2273,                 1.1425,                0.78174,                0.67968,                0.33182,                0.36536,                0.16363,                   3.37,                0.87291,                0.77687,                 3.4411,                0.89755,                0.77507,             0.00090909,             0.00090909,             0.00090909
                     52,                 4.2176,                 1.0722,                0.78658,                 4.2908,                 1.1369,                0.77786,                0.67804,                0.33539,                0.36334,                0.16462,                 3.3527,                0.87334,                0.77662,                 3.4325,                0.90293,                0.77477,             0.00090546,             0.00090546,             0.00090546
                     53,                  4.148,                 1.0474,                0.78625,                 4.2254,                 1.1095,                0.77628,                0.68439,                0.33951,                0.36167,                0.16466,                 3.3511,                0.87054,                0.77661,                 3.4384,                0.89979,                0.77466,             0.00090178,             0.00090178,             0.00090178
                     54,                 4.1206,                 1.0614,                 0.7974,                 4.1873,                 1.1202,                0.78454,                0.69453,                0.34362,                0.36808,                0.16616,                 3.3466,                0.86798,                0.77627,                 3.4388,                 0.8989,                0.77449,             0.00089803,             0.00089803,             0.00089803
                     55,                 4.1025,                 1.0357,                 0.7885,                 4.1781,                 1.0955,                0.77776,                0.69495,                0.34219,                0.36953,                0.16713,                 3.3402,                0.86591,                0.77546,                 3.4325,                0.89731,                0.77403,             0.00089421,             0.00089421,             0.00089421
                     56,                 4.0635,                 1.0358,                0.78538,                 4.1356,                 1.0957,                0.77687,                0.68594,                0.34604,                0.37124,                0.16867,                 3.3389,                 0.8646,                0.77609,                 3.4369,                0.89589,                0.77398,             0.00089034,             0.00089034,             0.00089034
                     57,                 4.0551,                 1.0469,                0.78476,                  4.127,                 1.1086,                0.77645,                0.68362,                0.34774,                0.36961,                0.16772,                 3.3311,                0.86599,                0.77653,                 3.4281,                0.89623,                0.77386,              0.0008864,              0.0008864,              0.0008864
                     58,                 4.0708,                 1.0323,                  0.788,                  4.151,                 1.0925,                0.77814,                0.67438,                0.34156,                0.36857,                0.16938,                 3.3338,                 0.8634,                0.77672,                 3.4181,                0.89552,                0.77345,             0.00088241,             0.00088241,             0.00088241
                     59,                 3.9964,                 1.0114,                0.78473,                 4.0927,                 1.0681,                0.77726,                 0.6772,                0.34568,                 0.3713,                0.16975,                 3.3259,                0.86195,                0.77681,                 3.4092,                0.89586,                0.77334,             0.00087835,             0.00087835,             0.00087835
                     60,                 3.9896,                 1.0301,                0.78706,                 4.0901,                 1.0906,                0.77578,                0.68466,                0.34846,                0.37653,                0.17211,                 3.3147,                0.85861,                0.77621,                 3.4043,                0.89328,                 0.7731,             0.00087424,             0.00087424,             0.00087424
                     61,                 3.9373,                 1.0158,                0.77828,                 4.0305,                 1.0802,                0.77008,                0.68782,                0.35391,                0.37689,                0.17344,                 3.3083,                0.85639,                0.77592,                 3.3975,                0.89085,                0.77298,             0.00087007,             0.00087007,             0.00087007
                     62,                 3.9561,                0.99503,                0.78755,                  4.031,                 1.0499,                0.77925,                0.69109,                0.35445,                0.37849,                0.17546,                    3.3,                0.85519,                 0.7755,                  3.394,                0.89085,                 0.7729,             0.00086584,             0.00086584,             0.00086584
                     63,                 3.9656,                0.99563,                0.78625,                 4.0586,                  1.064,                0.77816,                0.68855,                0.35482,                0.37915,                0.17591,                  3.288,                0.85432,                0.77509,                 3.3884,                0.89182,                0.77267,             0.00086155,             0.00086155,             0.00086155
                     64,                 3.9737,                 1.0079,                0.77998,                 4.0702,                 1.0751,                0.77114,                0.69337,                0.35826,                0.38012,                0.17568,                 3.2793,                0.85323,                0.77485,                 3.3826,                0.89293,                0.77247,             0.00085721,             0.00085721,             0.00085721
                     65,                  3.954,                 1.0077,                0.78619,                 4.0352,                 1.0584,                0.77725,                0.69503,                0.35802,                0.38039,                0.17643,                 3.2698,                0.85351,                0.77454,                 3.3752,                0.89483,                 0.7722,             0.00085281,             0.00085281,             0.00085281
                     66,                 3.9104,                0.99745,                0.78791,                 3.9884,                  1.056,                0.77575,                 0.6965,                0.35888,                0.38005,                0.17736,                 3.2618,                 0.8526,                0.77429,                 3.3662,                0.89553,                0.77188,             0.00084836,             0.00084836,             0.00084836
                     67,                 3.9175,                0.97241,                0.78639,                 4.0031,                 1.0306,                0.77577,                 0.7031,                0.36214,                0.38203,                0.17892,                 3.2546,                0.85072,                0.77424,                  3.356,                0.89633,                 0.7717,             0.00084385,             0.00084385,             0.00084385
                     68,                 3.9092,                  1.012,                0.78651,                 4.0067,                 1.0697,                0.77627,                0.70431,                0.36268,                0.38389,                0.17916,                 3.2478,                0.85055,                0.77431,                 3.3488,                0.89767,                0.77165,             0.00083929,             0.00083929,             0.00083929
                     69,                 3.9389,                 0.9882,                 0.7891,                 4.0137,                 1.0491,                0.77674,                0.70038,                0.36073,                  0.385,                0.17901,                 3.2385,                 0.8492,                0.77436,                 3.3399,                0.89679,                0.77158,             0.00083468,             0.00083468,             0.00083468
                     70,                 3.9623,                0.99068,                0.78908,                 4.0416,                 1.0486,                0.77578,                0.70316,                0.36214,                0.38511,                0.17857,                 3.2313,                0.84913,                0.77416,                  3.334,                0.89684,                 0.7714,             0.00083001,             0.00083001,             0.00083001
                     71,                 3.8326,                0.95571,                0.78652,                 3.9283,                 1.0149,                0.77879,                0.71304,                 0.3642,                0.38528,                0.18003,                 3.2252,                0.84841,                0.77414,                 3.3285,                0.89588,                0.77132,             0.00082529,             0.00082529,             0.00082529
                     72,                 3.8814,                0.97086,                0.78761,                  3.972,                 1.0288,                0.77531,                0.72134,                0.36831,                0.38549,                0.18039,                 3.2155,                0.84826,                0.77389,                 3.3188,                0.89552,                0.77113,             0.00082052,             0.00082052,             0.00082052
                     73,                 3.9099,                0.98374,                0.78922,                 3.9982,                 1.0396,                0.77816,                0.72639,                0.36831,                0.38576,                0.18049,                 3.2106,                0.84848,                 0.7737,                 3.3143,                0.89509,                0.77104,             0.00081571,             0.00081571,             0.00081571
                     74,                 3.8683,                0.96185,                0.77991,                 3.9588,                 1.0126,                0.77201,                0.72407,                0.36717,                0.38667,                0.18069,                  3.204,                0.84746,                0.77349,                 3.3075,                0.89454,                0.77088,             0.00081084,             0.00081084,             0.00081084
                     75,                 3.7937,                0.95354,                0.78486,                 3.8983,                 1.0095,                0.77475,                0.72269,                0.36626,                0.38677,                0.18136,                 3.2016,                0.84639,                0.77339,                 3.3045,                0.89445,                0.77127,             0.00080593,             0.00080593,             0.00080593
                     76,                 3.8383,                0.95233,                0.78221,                  3.931,                 1.0011,                0.77392,                0.72569,                0.36472,                0.38571,                0.18159,                 3.1978,                 0.8464,                0.77327,                 3.2993,                0.89422,                0.77108,             0.00080096,             0.00080096,             0.00080096
                     77,                 3.8218,                0.94601,                0.78068,                 3.8965,                0.99531,                0.77281,                0.72793,                0.36884,                0.38612,                0.18212,                  3.189,                0.84444,                0.77311,                 3.2922,                0.89228,                0.77101,             0.00079595,             0.00079595,             0.00079595
                     78,                 3.7937,                0.93441,                0.77991,                 3.8843,                0.98476,                0.77355,                0.72682,                0.36679,                0.38604,                0.18187,                 3.1871,                0.84238,                0.77307,                 3.2915,                0.89032,                 0.7709,              0.0007909,              0.0007909,              0.0007909
                     79,                 3.7677,                0.93522,                 0.7765,                  3.863,                0.99955,                0.76676,                0.73036,                0.36831,                0.38653,                0.18254,                 3.1834,                0.84046,                0.77299,                 3.2889,                0.88852,                0.77073,              0.0007858,              0.0007858,              0.0007858
                     80,                 3.8064,                0.96638,                 0.7864,                 3.9135,                 1.0251,                0.77303,                0.72882,                0.37051,                0.38657,                0.18303,                 3.1778,                0.83979,                0.77287,                 3.2815,                 0.8879,                0.77058,             0.00078065,             0.00078065,             0.00078065
                     81,                 3.7963,                0.93761,                0.78413,                 3.8885,                0.98866,                0.77455,                0.72817,                 0.3693,                0.38671,                0.18404,                 3.1741,                0.83871,                0.77283,                 3.2749,                0.88723,                0.77047,             0.00077547,             0.00077547,             0.00077547
                     82,                 3.7244,                0.91378,                0.78067,                 3.8224,                0.97468,                0.77136,                0.72838,                0.36626,                0.38677,                0.18422,                 3.1684,                0.83696,                0.77278,                 3.2673,                0.88607,                0.77043,             0.00077023,             0.00077023,             0.00077023
                     83,                  3.712,                0.92325,                0.78117,                 3.8213,                0.98613,                0.77228,                0.73584,                0.36683,                0.38721,                0.18603,                 3.1592,                0.83522,                 0.7726,                 3.2577,                0.88427,                0.77034,             0.00076496,             0.00076496,             0.00076496
                     84,                 3.7873,                0.92819,                0.78252,                 3.8883,                0.98231,                0.77359,                0.74048,                0.36626,                0.38756,                0.18662,                 3.1509,                0.83357,                0.77246,                 3.2485,                0.88291,                0.77024,             0.00075965,             0.00075965,             0.00075965
                     85,                 3.7431,                0.94178,                0.78181,                 3.8343,                 1.0073,                0.76976,                0.74201,                0.36831,                0.39004,                0.18767,                 3.1398,                0.83209,                0.77229,                 3.2363,                0.88148,                0.77013,             0.00075429,             0.00075429,             0.00075429
                     86,                 3.7332,                  0.912,                 0.7817,                 3.8466,                0.97245,                0.77258,                0.74493,                0.36831,                0.39014,                0.18903,                 3.1312,                 0.8306,                0.77213,                 3.2264,                0.88011,                0.77004,              0.0007489,              0.0007489,              0.0007489
                     87,                 3.6873,                0.90889,                0.77894,                 3.7935,                0.95703,                0.77263,                0.74203,                0.36695,                 0.3903,                0.18955,                 3.1229,                0.82934,                0.77201,                 3.2175,                0.87922,                0.76994,             0.00074347,             0.00074347,             0.00074347
                     88,                 3.7318,                0.91736,                0.78499,                 3.8335,                0.97454,                0.77232,                0.74172,                0.36636,                0.39059,                0.18981,                 3.1178,                0.82774,                 0.7719,                 3.2134,                 0.8775,                 0.7699,               0.000738,               0.000738,               0.000738
                     89,                 3.6964,                0.91482,                0.77432,                 3.8062,                0.96987,                0.76748,                0.74508,                0.36831,                0.38849,                0.18985,                 3.1113,                0.82604,                0.77178,                 3.2065,                0.87595,                0.76976,             0.00073249,             0.00073249,             0.00073249
                     90,                 3.6388,                0.90904,                0.77899,                 3.7398,                0.96206,                0.76987,                0.74759,                0.36831,                0.38903,                0.19016,                 3.1048,                0.82471,                0.77165,                 3.2013,                0.87487,                0.76965,             0.00072695,             0.00072695,             0.00072695
                     91,                 3.6107,                0.89276,                0.78035,                 3.7272,                0.94785,                0.77013,                0.74912,                0.36863,                0.38881,                0.19005,                 3.0992,                0.82361,                0.77149,                 3.1952,                0.87345,                0.76953,             0.00072137,             0.00072137,             0.00072137
                     92,                 3.6628,                0.89654,                0.78579,                 3.7671,                0.95198,                0.77543,                0.76068,                0.36831,                0.38873,                0.19033,                 3.0935,                0.82159,                0.77137,                 3.1885,                0.87188,                 0.7694,             0.00071576,             0.00071576,             0.00071576
                     93,                 3.6665,                0.91186,                0.77793,                 3.7565,                0.96326,                 0.7687,                0.76183,                0.36856,                0.38879,                0.18992,                 3.0898,                0.81942,                0.77125,                 3.1862,                0.87004,                0.76934,             0.00071012,             0.00071012,             0.00071012
                     94,                 3.6368,                0.87924,                0.77719,                 3.7438,                 0.9332,                 0.7694,                0.76546,                0.37037,                0.38928,                0.19065,                 3.0874,                0.81743,                0.77116,                 3.1862,                0.86775,                0.76926,             0.00070444,             0.00070444,             0.00070444
                     95,                 3.6338,                0.90183,                0.77939,                 3.7277,                0.96229,                0.77068,                0.76842,                0.36869,                0.38922,                0.19112,                 3.0832,                0.81564,                0.77109,                 3.1847,                0.86562,                 0.7692,             0.00069873,             0.00069873,             0.00069873
                     96,                 3.6225,                0.88311,                0.77424,                 3.7317,                0.93123,                0.76715,                0.76922,                0.37243,                0.38943,                0.19113,                  3.079,                0.81455,                0.77108,                 3.1789,                0.86321,                0.76913,             0.00069299,             0.00069299,             0.00069299
                     97,                 3.5591,                0.89132,                0.77644,                 3.6851,                0.94732,                0.76826,                0.76906,                0.37243,                0.38948,                0.19192,                  3.073,                0.81307,                0.77099,                 3.1725,                0.86098,                0.76905,             0.00068722,             0.00068722,             0.00068722
                     98,                 3.6028,                0.88647,                0.78113,                 3.7025,                0.93928,                0.76983,                0.76942,                0.37243,                0.38966,                0.19261,                 3.0663,                0.81167,                0.77089,                 3.1662,                0.85871,                0.76899,             0.00068142,             0.00068142,             0.00068142
                     99,                   3.59,                0.87391,                0.77791,                 3.7039,                0.93348,                 0.7687,                0.77211,                0.37243,                0.38978,                0.19334,                 3.0586,                 0.8111,                0.77079,                 3.1651,                0.85376,                0.76913,              0.0006756,              0.0006756,              0.0006756
                    100,                 3.5874,                0.89036,                0.77616,                 3.7011,                0.94736,                0.76621,                0.77527,                0.37243,                0.38972,                0.19339,                 3.0547,                0.81034,                0.77076,                 3.1615,                0.85264,                0.76902,             0.00066975,             0.00066975,             0.00066975
                    101,                 3.5683,                0.88415,                0.78246,                 3.6603,                0.93865,                0.77121,                0.77926,                0.37243,                0.39003,                0.19381,                 3.0501,                0.81017,                0.77071,                 3.1588,                0.85131,                0.76895,             0.00066387,             0.00066387,             0.00066387
                    102,                 3.5729,                0.87684,                 0.7768,                 3.7006,                0.92754,                 0.7679,                0.77796,                0.37037,                 0.3899,                0.19326,                 3.0487,                0.80957,                0.77072,                 3.1597,                0.85025,                0.76889,             0.00065796,             0.00065796,             0.00065796
